timestamp,share_history_count,login_history_count,browsing_history_count,like_list_count,favorite_sounds_count,favorite_videos_count,temperature,precipitation,weather_code,weather_description,hour,day_of_week,is_weekend,total_activity
2023-10-23 13:00:00,0.0,0.0,0.0,0.0,1.0,2.0,23.8,0.0,3,Overcast,13,Monday,False,3.0
2023-10-24 06:00:00,0.0,0.0,0.0,0.0,0.0,4.0,16.7,0.0,0,Clear sky,6,Tuesday,False,4.0
2023-10-24 10:00:00,0.0,0.0,0.0,0.0,0.0,1.0,20.1,0.0,0,Clear sky,10,Tuesday,False,1.0
2023-10-24 13:00:00,0.0,0.0,0.0,0.0,0.0,2.0,22.6,0.0,1,Mainly clear,13,Tuesday,False,2.0
2023-10-24 14:00:00,0.0,0.0,0.0,0.0,0.0,4.0,22.5,0.0,3,Overcast,14,Tuesday,False,4.0
2023-10-25 07:00:00,0.0,0.0,0.0,0.0,0.0,1.0,17.1,0.0,3,Overcast,7,Wednesday,False,1.0
2023-10-26 19:00:00,0.0,0.0,0.0,0.0,0.0,3.0,21.7,0.0,3,Overcast,19,Thursday,False,3.0
2023-10-27 06:00:00,0.0,0.0,0.0,0.0,0.0,1.0,19.2,0.0,1,Mainly clear,6,Friday,False,1.0
2023-10-29 19:00:00,0.0,0.0,0.0,0.0,0.0,1.0,19.1,0.0,1,Mainly clear,19,Sunday,True,1.0
2023-10-30 13:00:00,0.0,0.0,0.0,0.0,0.0,1.0,24.3,0.0,0,Clear sky,13,Monday,False,1.0
2023-10-30 14:00:00,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0,Clear sky,14,Monday,False,3.0
2023-10-30 21:00:00,0.0,0.0,0.0,0.0,0.0,3.0,18.4,0.0,1,Mainly clear,21,Monday,False,3.0
2023-11-01 17:00:00,0.0,0.0,0.0,0.0,0.0,7.0,21.9,0.0,1,Mainly clear,17,Wednesday,False,7.0
2023-11-04 15:00:00,0.0,0.0,0.0,0.0,3.0,5.0,27.5,0.0,3,Overcast,15,Saturday,True,8.0
2023-11-04 16:00:00,0.0,0.0,0.0,0.0,0.0,3.0,27.1,0.0,3,Overcast,16,Saturday,True,3.0
2023-11-06 04:00:00,0.0,0.0,0.0,0.0,0.0,2.0,20.2,0.0,0,Clear sky,4,Monday,False,2.0
2023-11-06 05:00:00,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0,Clear sky,5,Monday,False,2.0
2023-11-06 20:00:00,0.0,0.0,0.0,0.0,0.0,4.0,18.4,0.0,0,Clear sky,20,Monday,False,4.0
2023-11-07 23:00:00,0.0,0.0,0.0,0.0,0.0,3.0,15.5,0.0,0,Clear sky,23,Tuesday,False,3.0
2023-11-08 06:00:00,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,0,Clear sky,6,Wednesday,False,5.0
2023-11-08 07:00:00,0.0,0.0,0.0,0.0,0.0,5.0,16.8,0.0,0,Clear sky,7,Wednesday,False,5.0
2023-11-08 08:00:00,0.0,0.0,0.0,0.0,0.0,4.0,16.7,0.0,0,Clear sky,8,Wednesday,False,4.0
2023-11-09 03:00:00,0.0,0.0,0.0,0.0,0.0,4.0,15.7,0.0,3,Overcast,3,Thursday,False,4.0
2023-11-09 05:00:00,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.2,51,Drizzle,5,Thursday,False,5.0
2023-11-09 16:00:00,0.0,0.0,0.0,0.0,0.0,1.0,15.6,0.1,51,Drizzle,16,Thursday,False,1.0
2023-11-09 18:00:00,0.0,0.0,0.0,0.0,0.0,4.0,13.8,0.0,2,Partly cloudy,18,Thursday,False,4.0
2023-11-09 19:00:00,0.0,0.0,0.0,0.0,0.0,4.0,13.5,0.0,1,Mainly clear,19,Thursday,False,4.0
2023-11-10 09:00:00,0.0,0.0,0.0,0.0,0.0,1.0,13.4,0.0,3,Overcast,9,Friday,False,1.0
2023-11-10 14:00:00,0.0,0.0,0.0,0.0,0.0,3.0,19.1,0.0,3,Overcast,14,Friday,False,3.0
2023-11-10 15:00:00,0.0,0.0,0.0,0.0,0.0,1.0,18.9,0.0,3,Overcast,15,Friday,False,1.0
2023-11-11 05:00:00,0.0,0.0,0.0,0.0,0.0,7.0,16.3,0.0,2,Partly cloudy,5,Saturday,True,7.0
2023-11-11 10:00:00,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,3,Overcast,10,Saturday,True,2.0
2023-11-12 21:00:00,0.0,0.0,0.0,0.0,0.0,1.0,15.5,0.0,3,Overcast,21,Sunday,True,1.0
2023-11-13 14:00:00,0.0,0.0,0.0,0.0,0.0,4.0,15.3,3.8,63,Heavy showers,14,Monday,False,4.0
2023-11-13 17:00:00,0.0,0.0,0.0,0.0,0.0,1.0,14.3,2.0,61,Showers,17,Monday,False,1.0
2023-11-16 16:00:00,0.0,0.0,0.0,0.0,0.0,1.0,15.5,0.0,0,Clear sky,16,Thursday,False,1.0
2023-11-16 17:00:00,0.0,0.0,0.0,0.0,0.0,2.0,14.6,0.0,0,Clear sky,17,Thursday,False,2.0
2023-11-17 08:00:00,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,3,Overcast,8,Friday,False,1.0
2023-11-17 14:00:00,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3,Overcast,14,Friday,False,1.0
2023-11-17 17:00:00,0.0,0.0,0.0,0.0,0.0,8.0,14.6,0.0,3,Overcast,17,Friday,False,8.0
2023-11-18 08:00:00,0.0,0.0,0.0,0.0,0.0,1.0,14.8,4.0,63,Heavy showers,8,Saturday,True,1.0
2023-11-18 12:00:00,0.0,0.0,0.0,0.0,0.0,2.0,12.0,8.2,65,,12,Saturday,True,2.0
2023-11-18 19:00:00,0.0,0.0,0.0,0.0,0.0,1.0,7.8,0.7,53,Rain,19,Saturday,True,1.0
2023-11-20 09:00:00,0.0,0.0,0.0,0.0,0.0,1.0,9.5,0.0,1,Mainly clear,9,Monday,False,1.0
2023-11-20 10:00:00,0.0,0.0,0.0,0.0,0.0,1.0,10.9,0.0,3,Overcast,10,Monday,False,1.0
2023-11-21 18:00:00,0.0,0.0,0.0,0.0,1.0,0.0,12.5,0.0,3,Overcast,18,Tuesday,False,1.0
2023-11-21 19:00:00,0.0,0.0,0.0,0.0,3.0,2.0,12.8,0.0,3,Overcast,19,Tuesday,False,5.0
2023-11-22 10:00:00,0.0,0.0,0.0,0.0,0.0,1.0,15.3,0.0,0,Clear sky,10,Wednesday,False,1.0
2023-11-22 20:00:00,0.0,0.0,0.0,0.0,0.0,1.0,15.9,0.0,3,Overcast,20,Wednesday,False,1.0
2023-11-22 21:00:00,0.0,0.0,0.0,0.0,0.0,4.0,15.9,0.0,3,Overcast,21,Wednesday,False,4.0
2023-11-23 03:00:00,0.0,0.0,0.0,0.0,0.0,1.0,13.8,0.8,53,Rain,3,Thursday,False,1.0
2023-11-23 05:00:00,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.1,51,Drizzle,5,Thursday,False,1.0
2023-11-23 16:00:00,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,1,Mainly clear,16,Thursday,False,1.0
2023-11-24 13:00:00,0.0,0.0,0.0,0.0,0.0,1.0,16.8,0.1,51,Drizzle,13,Friday,False,1.0
2023-11-24 16:00:00,0.0,0.0,0.0,0.0,0.0,1.0,16.1,0.2,51,Drizzle,16,Friday,False,1.0
2023-11-25 11:00:00,0.0,0.0,0.0,0.0,0.0,2.0,17.6,0.0,3,Overcast,11,Saturday,True,2.0
2023-11-26 19:00:00,0.0,0.0,0.0,0.0,1.0,1.0,5.7,0.0,3,Overcast,19,Sunday,True,2.0
2023-11-27 16:00:00,0.0,0.0,0.0,0.0,0.0,1.0,6.3,0.0,2,Partly cloudy,16,Monday,False,1.0
2023-12-01 09:00:00,0.0,0.0,0.0,0.0,0.0,3.0,15.1,0.0,3,Overcast,9,Friday,False,3.0
2023-12-01 19:00:00,0.0,0.0,0.0,0.0,0.0,1.0,17.3,0.0,3,Overcast,19,Friday,False,1.0
2023-12-02 17:00:00,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,3,Overcast,17,Saturday,True,1.0
2023-12-03 11:00:00,0.0,0.0,0.0,0.0,0.0,1.0,18.5,0.0,3,Overcast,11,Sunday,True,1.0
2023-12-03 13:00:00,0.0,0.0,0.0,0.0,0.0,2.0,19.7,0.0,3,Overcast,13,Sunday,True,2.0
2023-12-03 15:00:00,0.0,0.0,0.0,0.0,0.0,2.0,19.9,0.0,3,Overcast,15,Sunday,True,2.0
2023-12-04 07:00:00,0.0,0.0,0.0,0.0,0.0,2.0,10.7,0.0,3,Overcast,7,Monday,False,2.0
2023-12-04 08:00:00,0.0,0.0,0.0,0.0,0.0,1.0,10.3,0.1,51,Drizzle,8,Monday,False,1.0
2023-12-04 15:00:00,0.0,0.0,0.0,0.0,0.0,2.0,9.8,0.5,53,Rain,15,Monday,False,2.0
2023-12-04 20:00:00,0.0,0.0,0.0,0.0,0.0,5.0,9.3,0.1,51,Drizzle,20,Monday,False,5.0
2023-12-04 21:00:00,0.0,0.0,0.0,0.0,0.0,6.0,9.2,0.0,3,Overcast,21,Monday,False,6.0
2023-12-05 20:00:00,0.0,0.0,0.0,0.0,0.0,1.0,10.4,0.0,3,Overcast,20,Tuesday,False,1.0
2023-12-06 05:00:00,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,3,Overcast,5,Wednesday,False,1.0
2023-12-08 11:00:00,0.0,0.0,0.0,0.0,1.0,1.0,8.1,0.1,51,Drizzle,11,Friday,False,2.0
2023-12-08 12:00:00,0.0,0.0,0.0,0.0,0.0,1.0,8.1,0.1,51,Drizzle,12,Friday,False,1.0
2023-12-08 13:00:00,0.0,0.0,0.0,0.0,1.0,6.0,8.2,0.0,3,Overcast,13,Friday,False,7.0
2023-12-09 11:00:00,0.0,0.0,0.0,0.0,0.0,1.0,7.2,0.4,51,Drizzle,11,Saturday,True,1.0
2023-12-10 11:00:00,0.0,0.0,0.0,0.0,1.0,1.0,7.7,0.0,3,Overcast,11,Sunday,True,2.0
2023-12-10 22:00:00,0.0,0.0,0.0,0.0,0.0,1.0,6.5,0.0,1,Mainly clear,22,Sunday,True,1.0
2023-12-12 10:00:00,0.0,0.0,0.0,0.0,0.0,1.0,10.2,0.0,3,Overcast,10,Tuesday,False,1.0
2023-12-13 09:00:00,0.0,0.0,0.0,0.0,0.0,1.0,8.9,0.0,1,Mainly clear,9,Wednesday,False,1.0
2023-12-13 17:00:00,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,3,Overcast,17,Wednesday,False,2.0
2023-12-15 20:00:00,0.0,0.0,0.0,0.0,0.0,5.0,9.7,1.1,55,Heavy rain,20,Friday,False,5.0
2023-12-16 15:00:00,0.0,0.0,0.0,0.0,0.0,1.0,8.4,1.9,61,Showers,15,Saturday,True,1.0
2023-12-16 17:00:00,0.0,0.0,0.0,0.0,0.0,1.0,6.7,0.3,51,Drizzle,17,Saturday,True,1.0
2023-12-16 19:00:00,0.0,0.0,0.0,0.0,0.0,2.0,6.7,0.3,51,Drizzle,19,Saturday,True,2.0
2023-12-17 20:00:00,0.0,0.0,0.0,0.0,0.0,1.0,5.9,0.0,2,Partly cloudy,20,Sunday,True,1.0
2023-12-21 03:00:00,0.0,0.0,0.0,0.0,0.0,1.0,9.7,0.0,3,Overcast,3,Thursday,False,1.0
2023-12-21 04:00:00,0.0,0.0,0.0,0.0,0.0,3.0,10.9,0.0,3,Overcast,4,Thursday,False,3.0
2023-12-21 05:00:00,0.0,0.0,0.0,0.0,0.0,1.0,10.3,0.0,2,Partly cloudy,5,Thursday,False,1.0
2023-12-22 11:00:00,0.0,0.0,0.0,0.0,0.0,1.0,12.1,0.0,3,Overcast,11,Friday,False,1.0
2023-12-24 13:00:00,0.0,0.0,0.0,0.0,0.0,1.0,14.6,0.0,3,Overcast,13,Sunday,True,1.0
2023-12-28 10:00:00,0.0,0.0,0.0,0.0,0.0,2.0,8.5,0.0,0,Clear sky,10,Thursday,False,2.0
2023-12-29 17:00:00,0.0,0.0,0.0,0.0,0.0,1.0,10.9,0.0,0,Clear sky,17,Friday,False,1.0
2023-12-29 18:00:00,0.0,0.0,0.0,0.0,0.0,1.0,9.5,0.0,0,Clear sky,18,Friday,False,1.0
2023-12-29 21:00:00,0.0,0.0,0.0,0.0,0.0,1.0,7.5,0.0,0,Clear sky,21,Friday,False,1.0
2023-12-30 08:00:00,0.0,0.0,0.0,0.0,0.0,1.0,6.9,0.0,0,Clear sky,8,Saturday,True,1.0
2023-12-30 09:00:00,0.0,0.0,0.0,0.0,0.0,2.0,7.1,0.0,0,Clear sky,9,Saturday,True,2.0
2024-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,1.0,12.7,0.0,1,Mainly clear,22,Monday,False,1.0
2024-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,1.0,11.5,0.0,3,Overcast,8,Tuesday,False,1.0
2024-01-02 22:00:00,0.0,0.0,0.0,0.0,1.0,0.0,7.6,0.0,3,Overcast,22,Tuesday,False,1.0
2024-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,3.0,14.6,0.0,3,Overcast,16,Wednesday,False,3.0
2024-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,3,Overcast,17,Wednesday,False,4.0
2024-01-03 18:00:00,0.0,0.0,0.0,0.0,1.0,1.0,12.5,0.5,53,Rain,18,Wednesday,False,2.0
2024-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,1.0,12.1,0.6,53,Rain,19,Wednesday,False,1.0
2024-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,1.0,12.1,0.6,53,Rain,20,Wednesday,False,1.0
2024-01-06 12:00:00,0.0,0.0,0.0,0.0,1.0,1.0,13.7,0.0,3,Overcast,12,Saturday,True,2.0
2024-01-06 13:00:00,0.0,0.0,0.0,0.0,0.0,7.0,14.1,0.0,3,Overcast,13,Saturday,True,7.0
2024-01-06 15:00:00,0.0,0.0,0.0,0.0,0.0,2.0,14.8,0.0,3,Overcast,15,Saturday,True,2.0
2024-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,1.0,13.8,0.0,1,Mainly clear,4,Monday,False,1.0
2024-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,1.0,13.5,0.0,0,Clear sky,5,Monday,False,1.0
2024-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,3.0,5.2,1.1,55,Heavy rain,22,Tuesday,False,3.0
2024-01-10 15:00:00,0.0,0.0,0.0,0.0,0.0,1.0,4.6,0.1,51,Drizzle,15,Wednesday,False,1.0
2024-01-10 19:00:00,0.0,0.0,0.0,0.0,0.0,1.0,3.5,0.1,51,Drizzle,19,Wednesday,False,1.0
2024-01-11 10:00:00,0.0,0.0,0.0,0.0,0.0,1.0,4.7,0.0,3,Overcast,10,Thursday,False,1.0
2024-01-11 11:00:00,0.0,0.0,0.0,0.0,0.0,1.0,5.5,0.0,3,Overcast,11,Thursday,False,1.0
2024-01-12 08:00:00,0.0,0.0,0.0,0.0,1.0,1.0,-0.7,0.0,0,Clear sky,8,Friday,False,2.0
2024-01-12 09:00:00,0.0,0.0,0.0,0.0,0.0,11.0,-0.9,0.0,0,Clear sky,9,Friday,False,11.0
2024-01-12 10:00:00,0.0,0.0,0.0,0.0,0.0,3.0,1.6,0.0,1,Mainly clear,10,Friday,False,3.0
2024-01-12 14:00:00,0.0,0.0,0.0,0.0,0.0,1.0,6.8,0.0,3,Overcast,14,Friday,False,1.0
2024-01-12 17:00:00,0.0,0.0,0.0,0.0,0.0,3.0,3.7,0.1,51,Drizzle,17,Friday,False,3.0
2024-01-12 19:00:00,0.0,0.0,0.0,0.0,0.0,1.0,3.6,0.1,51,Drizzle,19,Friday,False,1.0
2024-01-12 20:00:00,0.0,0.0,0.0,0.0,0.0,1.0,3.6,0.0,3,Overcast,20,Friday,False,1.0
2024-01-13 08:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.9,0.0,3,Overcast,8,Saturday,True,1.0
2024-01-13 13:00:00,0.0,0.0,0.0,0.0,0.0,2.0,3.1,0.0,3,Overcast,13,Saturday,True,2.0
2024-01-13 20:00:00,0.0,0.0,0.0,0.0,2.0,3.0,1.8,0.0,3,Overcast,20,Saturday,True,5.0
2024-01-13 21:00:00,0.0,0.0,0.0,0.0,2.0,1.0,1.3,0.0,2,Partly cloudy,21,Saturday,True,3.0
2024-01-13 22:00:00,0.0,0.0,0.0,0.0,1.0,3.0,0.5,0.0,1,Mainly clear,22,Saturday,True,4.0
2024-01-13 23:00:00,0.0,0.0,0.0,0.0,2.0,12.0,-0.3,0.0,0,Clear sky,23,Saturday,True,14.0
2024-01-14 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,-0.8,0.0,0,Clear sky,0,Sunday,True,1.0
2024-01-14 08:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0,Clear sky,8,Sunday,True,1.0
2024-01-14 21:00:00,0.0,0.0,0.0,0.0,0.0,4.0,6.5,0.0,3,Overcast,21,Sunday,True,4.0
2024-01-15 14:00:00,0.0,0.0,0.0,0.0,0.0,4.0,11.6,0.0,3,Overcast,14,Monday,False,4.0
2024-01-15 15:00:00,0.0,0.0,0.0,0.0,0.0,1.0,11.8,0.0,3,Overcast,15,Monday,False,1.0
2024-01-15 16:00:00,0.0,0.0,0.0,0.0,5.0,11.0,11.5,0.0,3,Overcast,16,Monday,False,16.0
2024-01-16 05:00:00,0.0,0.0,0.0,0.0,0.0,1.0,11.1,0.3,51,Drizzle,5,Tuesday,False,1.0
2024-01-16 14:00:00,0.0,0.0,0.0,0.0,1.0,1.0,11.5,0.7,53,Rain,14,Tuesday,False,2.0
2024-01-16 21:00:00,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,3,Overcast,21,Tuesday,False,4.0
2024-01-17 16:00:00,0.0,0.0,0.0,0.0,0.0,2.0,10.8,0.0,0,Clear sky,16,Wednesday,False,2.0
2024-01-17 18:00:00,0.0,0.0,0.0,0.0,0.0,4.0,7.5,0.0,0,Clear sky,18,Wednesday,False,4.0
2024-01-17 20:00:00,0.0,0.0,0.0,0.0,0.0,1.0,6.4,0.0,0,Clear sky,20,Wednesday,False,1.0
2024-01-18 09:00:00,0.0,0.0,0.0,0.0,2.0,2.0,11.4,0.0,3,Overcast,9,Thursday,False,4.0
2024-01-18 21:00:00,0.0,0.0,0.0,0.0,0.0,2.0,14.3,0.0,2,Partly cloudy,21,Thursday,False,2.0
2024-01-19 16:00:00,0.0,0.0,0.0,0.0,0.0,4.0,15.9,0.0,0,Clear sky,16,Friday,False,4.0
2024-01-19 18:00:00,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,2,Partly cloudy,18,Friday,False,1.0
2024-01-22 08:00:00,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,3,Overcast,8,Monday,False,5.0
2024-01-22 09:00:00,0.0,0.0,0.0,0.0,1.0,3.0,5.4,0.0,3,Overcast,9,Monday,False,4.0
2024-01-22 14:00:00,0.0,0.0,0.0,0.0,0.0,1.0,6.9,0.0,3,Overcast,14,Monday,False,1.0
2024-01-23 14:00:00,0.0,0.0,0.0,0.0,0.0,1.0,8.3,0.0,0,Clear sky,14,Tuesday,False,1.0
2024-01-25 08:00:00,0.0,0.0,0.0,0.0,0.0,1.0,5.7,0.0,3,Overcast,8,Thursday,False,1.0
2024-01-25 17:00:00,0.0,0.0,0.0,0.0,0.0,1.0,8.5,0.0,3,Overcast,17,Thursday,False,1.0
2024-01-27 14:00:00,0.0,0.0,0.0,0.0,0.0,3.0,8.3,0.0,3,Overcast,14,Saturday,True,3.0
2024-01-27 17:00:00,0.0,0.0,0.0,0.0,2.0,10.0,7.1,0.2,51,Drizzle,17,Saturday,True,12.0
2024-01-27 19:00:00,0.0,0.0,0.0,0.0,1.0,1.0,6.3,0.8,53,Rain,19,Saturday,True,2.0
2024-01-27 21:00:00,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.1,55,Heavy rain,21,Saturday,True,3.0
2024-01-28 08:00:00,0.0,0.0,0.0,0.0,0.0,2.0,3.8,0.0,1,Mainly clear,8,Sunday,True,2.0
2024-01-28 13:00:00,0.0,0.0,0.0,0.0,0.0,3.0,6.1,0.5,53,Rain,13,Sunday,True,3.0
2024-01-28 23:00:00,0.0,0.0,0.0,0.0,0.0,1.0,2.4,0.0,3,Overcast,23,Sunday,True,1.0
2024-01-29 10:00:00,0.0,0.0,0.0,0.0,1.0,1.0,3.9,0.1,51,Drizzle,10,Monday,False,2.0
2024-01-29 13:00:00,0.0,0.0,0.0,0.0,0.0,2.0,4.8,0.6,53,Rain,13,Monday,False,2.0
2024-01-30 09:00:00,0.0,0.0,0.0,0.0,0.0,5.0,3.3,0.1,51,Drizzle,9,Tuesday,False,5.0
2024-01-30 11:00:00,0.0,0.0,0.0,0.0,0.0,1.0,5.1,0.4,51,Drizzle,11,Tuesday,False,1.0
2024-01-30 13:00:00,0.0,0.0,0.0,0.0,0.0,1.0,6.1,0.1,51,Drizzle,13,Tuesday,False,1.0
2024-01-30 23:00:00,0.0,0.0,0.0,0.0,0.0,3.0,4.1,0.0,1,Mainly clear,23,Tuesday,False,3.0
2024-01-31 09:00:00,0.0,0.0,0.0,0.0,0.0,2.0,5.1,0.0,1,Mainly clear,9,Wednesday,False,2.0
2024-01-31 10:00:00,0.0,0.0,0.0,0.0,0.0,4.0,5.7,0.0,3,Overcast,10,Wednesday,False,4.0
2024-02-03 10:00:00,0.0,0.0,0.0,0.0,0.0,1.0,5.9,0.0,0,Clear sky,10,Saturday,True,1.0
2024-02-04 12:00:00,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,3,Overcast,12,Sunday,True,1.0
2024-02-04 22:00:00,0.0,0.0,0.0,0.0,0.0,1.0,8.4,0.0,1,Mainly clear,22,Sunday,True,1.0
2024-02-06 09:00:00,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,2,Partly cloudy,9,Tuesday,False,3.0
2024-02-06 10:00:00,0.0,0.0,0.0,0.0,0.0,3.0,11.6,0.0,1,Mainly clear,10,Tuesday,False,3.0
2024-02-08 21:00:00,0.0,0.0,0.0,0.0,0.0,1.0,12.4,0.0,3,Overcast,21,Thursday,False,1.0
2024-02-08 22:00:00,0.0,0.0,0.0,0.0,0.0,3.0,12.8,0.0,3,Overcast,22,Thursday,False,3.0
2024-02-09 07:00:00,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0,Clear sky,7,Friday,False,2.0
2024-02-09 08:00:00,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0,Clear sky,8,Friday,False,7.0
2024-02-09 12:00:00,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0,Clear sky,12,Friday,False,1.0
2024-02-10 16:00:00,0.0,0.0,0.0,0.0,2.0,6.0,16.3,0.0,3,Overcast,16,Saturday,True,8.0
2024-02-11 22:00:00,0.0,0.0,0.0,16.0,1.0,1.0,14.2,0.0,3,Overcast,22,Sunday,True,18.0
2024-02-11 23:00:00,0.0,0.0,0.0,2.0,0.0,0.0,13.4,0.0,3,Overcast,23,Sunday,True,2.0
2024-02-12 04:00:00,0.0,0.0,0.0,10.0,0.0,0.0,13.4,0.4,51,Drizzle,4,Monday,False,10.0
2024-02-13 04:00:00,0.0,0.0,0.0,3.0,0.0,0.0,9.4,1.2,55,Heavy rain,4,Tuesday,False,3.0
2024-02-13 14:00:00,0.0,0.0,0.0,3.0,0.0,0.0,13.3,0.0,1,Mainly clear,14,Tuesday,False,3.0
2024-02-13 16:00:00,0.0,0.0,0.0,10.0,0.0,0.0,14.1,0.0,1,Mainly clear,16,Tuesday,False,10.0
2024-02-14 09:00:00,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,3,Overcast,9,Wednesday,False,3.0
2024-02-14 10:00:00,0.0,0.0,0.0,2.0,0.0,0.0,9.3,0.0,3,Overcast,10,Wednesday,False,2.0
2024-02-14 11:00:00,0.0,0.0,0.0,5.0,0.0,0.0,10.2,0.0,3,Overcast,11,Wednesday,False,5.0
2024-02-14 12:00:00,0.0,0.0,0.0,1.0,0.0,1.0,10.8,0.0,3,Overcast,12,Wednesday,False,2.0
2024-02-14 13:00:00,0.0,0.0,0.0,17.0,0.0,2.0,10.8,0.0,3,Overcast,13,Wednesday,False,19.0
2024-02-14 20:00:00,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.2,51,Drizzle,20,Wednesday,False,1.0
2024-02-15 12:00:00,0.0,0.0,0.0,6.0,0.0,2.0,7.4,0.9,53,Rain,12,Thursday,False,8.0
2024-02-15 15:00:00,0.0,0.0,0.0,1.0,0.0,0.0,7.1,1.4,61,Showers,15,Thursday,False,1.0
2024-02-15 17:00:00,0.0,0.0,0.0,4.0,0.0,0.0,6.6,0.5,53,Rain,17,Thursday,False,4.0
2024-02-17 13:00:00,0.0,0.0,0.0,37.0,0.0,1.0,8.2,0.0,3,Overcast,13,Saturday,True,38.0
2024-02-17 17:00:00,0.0,0.0,0.0,3.0,0.0,0.0,7.5,0.1,51,Drizzle,17,Saturday,True,3.0
2024-02-17 18:00:00,0.0,0.0,0.0,30.0,0.0,2.0,7.0,0.1,51,Drizzle,18,Saturday,True,32.0
2024-02-17 19:00:00,0.0,0.0,0.0,51.0,0.0,3.0,6.6,0.0,3,Overcast,19,Saturday,True,54.0
2024-02-17 20:00:00,0.0,0.0,0.0,1.0,0.0,0.0,6.5,0.0,3,Overcast,20,Saturday,True,1.0
2024-02-18 10:00:00,0.0,0.0,0.0,11.0,0.0,1.0,6.5,0.0,3,Overcast,10,Sunday,True,12.0
2024-02-18 22:00:00,0.0,0.0,0.0,9.0,0.0,2.0,3.9,0.0,1,Mainly clear,22,Sunday,True,11.0
2024-02-20 15:00:00,0.0,0.0,0.0,1.0,0.0,0.0,10.1,0.0,1,Mainly clear,15,Tuesday,False,1.0
2024-02-22 13:00:00,0.0,0.0,0.0,1.0,0.0,0.0,10.9,0.0,0,Clear sky,13,Thursday,False,1.0
2024-02-23 14:00:00,0.0,0.0,0.0,2.0,0.0,0.0,14.2,0.0,1,Mainly clear,14,Friday,False,2.0
2024-02-24 16:00:00,0.0,0.0,0.0,2.0,0.0,0.0,17.5,0.0,0,Clear sky,16,Saturday,True,2.0
2024-02-24 19:00:00,0.0,0.0,0.0,8.0,0.0,4.0,11.7,0.0,0,Clear sky,19,Saturday,True,12.0
2024-02-25 11:00:00,0.0,0.0,0.0,23.0,0.0,2.0,15.4,0.0,3,Overcast,11,Sunday,True,25.0
2024-02-29 11:00:00,0.0,0.0,0.0,1.0,0.0,0.0,10.9,0.0,1,Mainly clear,11,Thursday,False,1.0
2024-02-29 19:00:00,0.0,0.0,0.0,2.0,0.0,0.0,9.1,0.0,1,Mainly clear,19,Thursday,False,2.0
2024-03-01 08:00:00,0.0,0.0,0.0,2.0,0.0,0.0,6.1,0.0,3,Overcast,8,Friday,False,2.0
2024-03-02 14:00:00,0.0,0.0,0.0,2.0,0.0,1.0,13.9,0.0,3,Overcast,14,Saturday,True,3.0
2024-03-05 13:00:00,0.0,0.0,0.0,5.0,0.0,1.0,15.4,0.0,3,Overcast,13,Tuesday,False,6.0
2024-03-05 15:00:00,0.0,0.0,0.0,11.0,0.0,6.0,11.4,1.0,55,Heavy rain,15,Tuesday,False,17.0
2024-03-05 16:00:00,0.0,0.0,0.0,35.0,1.0,7.0,12.9,0.3,51,Drizzle,16,Tuesday,False,43.0
2024-03-05 17:00:00,0.0,0.0,0.0,2.0,0.0,1.0,12.4,0.1,51,Drizzle,17,Tuesday,False,3.0
